periodo;ars;indicador;valor;unidade;id
2023-05-05;ARS Norte;Taxa diária de atendimentos urgentes com internamento;8.52523;%;2023-05-05/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2023-05-05;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);64.3893;minuto;2023-05-05/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);95.6201;minuto;2023-05-05/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6123.0;episódio urgência;2023-05-05/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2023-05-05;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;10.7468;%;2023-05-05/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-05;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);54.8046;minuto;2023-05-05/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.80064;%;2023-05-05/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2023-05-05;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.5784;epis. urg./100.000 resid.;2023-05-05/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;ARS Centro;Número estimado de episódios de urgência;3221.0;episódio urgência;2023-05-05/ARS Centro/Número estimado de episódios de urgência
2023-05-05;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;7.99177;%;2023-05-05/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-05;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);38.227;minuto;2023-05-05/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;ARS Alentejo;Número estimado de episódios de urgência;1087.0;episódio urgência;2023-05-05/ARS Alentejo/Número estimado de episódios de urgência
2023-05-05;ARS Algarve;Número estimado de episódios de urgência;809.0;episódio urgência;2023-05-05/ARS Algarve/Número estimado de episódios de urgência
2023-05-05;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;36.343;epis. urg./100.000 resid.;2023-05-05/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;ARS Centro;Taxa diária de atendimentos urgentes com internamento;10.9722;%;2023-05-05/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2023-05-05;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;41.5328;epis. urg./100.000 resid.;2023-05-05/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;41.951;epis. urg./100.000 resid.;2023-05-05/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);52.0378;minuto;2023-05-05/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;ARS Norte;Número estimado de episódios de urgência;6570.0;episódio urgência;2023-05-05/ARS Norte/Número estimado de episódios de urgência
2023-05-05;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;46.2598;epis. urg./100.000 resid.;2023-05-05/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.328;epis. urg./100.000 resid.;2023-05-05/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-05;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);68.172;minuto;2023-05-05/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-05;Portugal Continental;Número estimado de episódios de urgência;17810.0;episódio urgência;2023-05-05/Portugal Continental/Número estimado de episódios de urgência
2023-05-04;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.8583;epis. urg./100.000 resid.;2023-05-04/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;ARS Alentejo;Número estimado de episódios de urgência;1145.0;episódio urgência;2023-05-04/ARS Alentejo/Número estimado de episódios de urgência
2023-05-04;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);60.7614;minuto;2023-05-04/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;7.99274;%;2023-05-04/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Norte;Taxa diária de atendimentos urgentes com internamento;7.48368;%;2023-05-04/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Norte;Número estimado de episódios de urgência;6618.0;episódio urgência;2023-05-04/ARS Norte/Número estimado de episódios de urgência
2023-05-04;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;46.4188;epis. urg./100.000 resid.;2023-05-04/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6613.0;episódio urgência;2023-05-04/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2023-05-04;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;38.7261;epis. urg./100.000 resid.;2023-05-04/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;ARS Centro;Taxa diária de atendimentos urgentes com internamento;9.57519;%;2023-05-04/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);88.165;minuto;2023-05-04/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;41.9227;epis. urg./100.000 resid.;2023-05-04/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;6.60955;%;2023-05-04/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);62.0236;minuto;2023-05-04/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);55.4632;minuto;2023-05-04/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);42.8191;minuto;2023-05-04/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;ARS Algarve;Número estimado de episódios de urgência;946.0;episódio urgência;2023-05-04/ARS Algarve/Número estimado de episódios de urgência
2023-05-04;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.6324;epis. urg./100.000 resid.;2023-05-04/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;ARS Centro;Número estimado de episódios de urgência;3275.0;episódio urgência;2023-05-04/ARS Centro/Número estimado de episódios de urgência
2023-05-04;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;7.80061;%;2023-05-04/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;9.09091;%;2023-05-04/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-04;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.389;epis. urg./100.000 resid.;2023-05-04/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-04;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);67.5249;minuto;2023-05-04/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-04;Portugal Continental;Número estimado de episódios de urgência;18597.0;episódio urgência;2023-05-04/Portugal Continental/Número estimado de episódios de urgência
2023-05-03;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);81.2493;minuto;2023-05-03/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-03;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;34.6221;epis. urg./100.000 resid.;2023-05-03/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-03;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;8.41121;%;2023-05-03/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;ARS Alentejo;Número estimado de episódios de urgência;1198.0;episódio urgência;2023-05-03/ARS Alentejo/Número estimado de episódios de urgência
2023-05-03;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);65.079;minuto;2023-05-03/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-03;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.29045;%;2023-05-03/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;Portugal Continental;Número estimado de episódios de urgência;19897.0;episódio urgência;2023-05-03/Portugal Continental/Número estimado de episódios de urgência
2023-05-03;ARS Centro;Taxa diária de atendimentos urgentes com internamento;9.93939;%;2023-05-03/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;44.8607;epis. urg./100.000 resid.;2023-05-03/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-03;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);78.5006;minuto;2023-05-03/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2023-05-03;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;39.2818;epis. urg./100.000 resid.;2023-05-03/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-03;ARS Norte;Taxa diária de atendimentos urgentes com internamento;7.60643;%;2023-05-03/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;45.8903;epis. urg./100.000 resid.;2023-05-03/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2023-05-03;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;8.28125;%;2023-05-03/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;6830.0;episódio urgência;2023-05-03/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2023-05-03;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;7.23039;%;2023-05-03/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2023-05-03;ARS Norte;Número estimado de episódios de urgência;7268.0;episódio urgência;2023-05-03/ARS Norte/Número estimado de episódios de urgência
2023-05-03;ARS Centro;Número estimado de episódios de urgência;3565.0;episódio urgência;2023-05-03/ARS Centro/Número estimado de episódios de urgência
